Wall time,Step,Value
1720090861.9237623,0,0.5333017110824585
1720092611.5075483,1,0.7538292407989502
1720094365.3499498,2,0.8568903207778931
1720096115.8993795,3,0.8829177618026733
1720097861.6931543,4,0.8678020238876343
1720099609.9909246,5,0.848120391368866
1720101356.4106562,6,0.8074625134468079
1720103098.8295863,7,0.8074625134468079
1720104840.9279563,8,0.8074625134468079
1720106582.0737183,9,0.8074625134468079

