Wall time,Step,Value
1721043644.0533192,0,0.40635228157043457
1721048739.320964,1,0.7047414779663086
1721053788.4067423,2,0.7047414779663086
1721058848.127234,3,0.7047414779663086
1721063982.5744207,4,0.7047414779663086
1721069123.4147277,5,0.7047414779663086
1721074239.7535295,6,0.7047414779663086
1721079278.9224708,7,0.7047414779663086
1721084274.3672104,8,0.7047414779663086
1721089272.840651,9,0.7047414779663086
