Wall time,Step,Value
1720090861.9139576,0,0.7177083492279053
1720092611.507141,1,0.5183333158493042
1720094365.349562,2,0.027291666716337204
1720096115.8989487,3,0.7464583516120911
1720097861.6927872,4,0.8104166388511658
1720099609.9903946,5,0.840833306312561
1720101356.4102569,6,0.8774999976158142
1720103098.8292398,7,0.8774999976158142
1720104840.927575,8,0.8774999976158142
1720106582.0733314,9,0.8774999976158142

