Wall time,Step,Value
1720090861.9036415,0,0.28915560245513916
1720092611.506648,1,0.37396663427352905
1720094365.348995,2,0.8343949317932129
1720096115.8984365,3,0.6429212093353271
1720097861.6923847,4,0.6002160310745239
1720099609.9896681,5,0.5615695118904114
1720101356.409824,6,0.5037674903869629
1720103098.8287938,7,0.5037674903869629
1720104840.9271204,8,0.5037674903869629
1720106582.0728858,9,0.5037674903869629

