Wall time,Step,Value
1721043644.0439503,0,0.27587559819221497
1721048739.3201177,1,0.8167799115180969
1721053788.4062011,2,0.8167799115180969
1721058848.1266,3,0.8167799115180969
1721063982.5738077,4,0.8167799115180969
1721069123.4137938,5,0.8167799115180969
1721074239.752761,6,0.8167799115180969
1721079278.921643,7,0.8167799115180969
1721084274.3665442,8,0.8167799115180969
1721089272.839902,9,0.8167799115180969
