Wall time,Step,Value
1721043644.0330799,0,0.7710007429122925
1721048739.3195708,1,0.6197322607040405
1721053788.4053974,2,0.6197322607040405
1721058848.1259685,3,0.6197322607040405
1721063982.573169,4,0.6197322607040405
1721069123.412896,5,0.6197322607040405
1721074239.7519653,6,0.6197322607040405
1721079278.9207878,7,0.6197322607040405
1721084274.3659859,8,0.6197322607040405
1721089272.8391588,9,0.6197322607040405
